image_no,r_knee_angle,l_knee_angle,l_foot_angle,r_foot_angle,r_ankle_angle,l_ankle_angle,l_hip_angle,r_hip_angle,r_shoulder_angle,l_shoulder_angle,label
802,189.041464450495,193.030668119292,237.541310221747,266.702255603667,131.90841641243,110.99941387739,248.288843023292,36.4001028638614,98.6683635291272,251.392058953891,1
803,197.311218426021,185.763260798157,228.128661711734,251.685068663732,100.490776235771,126.560789133777,75.6021329583371,239.845902059474,99.7617116684814,247.540313540124,1
804,199.384483589956,185.76261884713,228.130982694646,251.694227265913,99.6570267062839,126.561931683922,75.6106920178503,238.649029996595,99.7556890677538,247.557486624384,1
805,201.953700142197,186.913924637281,260.333152996978,244.621941674243,102.356130397387,131.212996475255,80.6484256952068,262.845767203036,102.263919194583,251.47008983742,1
806,201.953291059854,186.12253957319,253.968269931658,244.629093156348,102.356096529603,128.154687811146,85.0471554807097,262.85325533877,102.261063437974,251.467147109644,1
807,210.452458479358,191.005721984411,285.284035473281,350.695802579374,183.161286734229,129.889669722461,63.1415208088412,238.620924531344,113.400518576641,264.952073534059,1
808,209.127187119479,191.708330459945,285.299478610157,350.795930761584,183.171958734706,129.896687553877,69.9666712638257,238.161392232357,115.957304324994,264.971366041434,1
809,203.215000507291,196.034999977639,286.62337293751,270.389480601432,120.716184532169,136.222763021352,69.2109350349405,235.012644388206,224.676260584333,26.9074703846679,1
810,203.213062918187,196.037957220671,286.640840341779,270.35913836126,120.685944060328,136.228651713685,69.2131531120146,235.017021134896,224.665461864193,26.9109295787185,1
811,203.213784453002,196.035837515792,286.61297465887,270.348875438809,120.676108098431,136.212482607194,69.2122711690563,235.015826464294,224.671834847396,26.9053309317117,1
812,203.212678194002,196.037341247638,286.611681628084,270.348144729592,120.676194862044,136.211279586078,69.2117571747115,235.01622981673,224.672097561332,26.9104142258723,1
813,196.531659027602,190.352366482564,6.04340126534796,250.629828856601,116.829881260592,160.257583912755,70.6858912104461,248.746654365653,265.533462578165,65.1120792630693,1
814,196.545352713166,189.737620367343,352.132504401188,250.573338508638,116.738116391821,163.054115616285,70.6715012760096,248.739372606048,265.525792197108,65.1183090848602,1
815,189.009457806252,186.375319707223,355.679247359159,237.200177785904,106.051280402364,175.537689308037,79.1509674751313,252.322444562938,255.674638167446,73.4918264027258,1
816,189.012065745388,186.374000079374,355.676768762641,237.203025230794,106.048504638066,175.539403683187,79.1503516086171,252.321528824868,255.677538185193,73.4913159757434,1
817,184.212342123847,182.928517247652,16.822185269861,277.805171535928,136.88745255403,173.919919623986,71.8648905959259,251.902473997259,220.161621550059,69.2592619594708,1
818,184.211615314393,182.928855753518,16.8229905717354,277.802038292691,136.885735940416,173.921447450058,71.864072704237,251.902943047758,220.161042868178,71.7921410020169,1
819,188.63141388724,185.831386665374,341.791952565112,295.321545375413,137.592836292037,178.040647872453,73.6833590446737,259.655787532689,210.22361665818,97.6921823899515,1
820,188.629195661408,185.830809035366,341.770546173529,295.448947136761,137.713455114804,178.023676331752,73.6837818468014,259.653966026955,210.228564239715,97.7062561163327,1
821,189.740999548625,196.040746000925,0.513921444280808,314.352802912573,138.960131471052,184.538703478794,87.8704387844445,242.43964925672,201.497837138746,106.219110635847,1
822,202.694556061479,222.33005368182,214.036697361562,290.555575782293,125.994846972831,99.3001360819229,254.534993684948,83.3660809329901,116.908642113346,267.463342362586,1
823,203.328683862501,212.825717852277,248.055336513742,229.12213605942,117.306766677574,103.956947694481,237.134619306215,110.113315139812,50.4315589891828,261.41406566588,1
824,223.324205501948,199.596341749542,253.066300767082,225.541318284869,117.508401347535,110.798513666634,235.430888840983,109.066808758395,55.9711843268302,245.907585436577,1
825,221.403684269641,199.605530895366,253.032081257234,225.554043679403,118.235685108419,110.791321429928,235.423873049274,110.259557183381,55.9843578769799,245.910571446331,1
826,239.602684421128,215.915112932147,260.369854176948,297.289178551444,142.329224101839,102.896496589379,221.211647251151,98.2343941079239,54.4280021169974,261.417193025893,1
827,239.603286886903,215.915248334487,260.368522562677,297.284934027159,142.328959434607,102.896405281851,221.212341423007,98.2342176153617,54.427002806243,261.41505359715,1
828,261.048690304903,227.53210646225,257.895721692803,262.083545904801,142.111205488414,97.1130355082421,230.433121924935,95.4491421449176,43.2374535702602,241.707576482075,1
829,260.977650985152,227.522089178311,253.904039362593,274.378374894393,143.710498708129,97.1404349194925,230.443661890684,95.459742086958,43.2573578905093,241.32945906247,1
830,233.296078166064,253.260395967929,290.675182064064,252.074838479159,98.3065661103341,140.939919428407,275.178062786294,69.8955095715897,73.2023683759058,253.379535276444,1
831,233.298874501726,253.264490950293,290.680875085978,252.089627232754,98.3154747686152,140.933887350355,275.177391198738,69.901135800443,73.2007126116784,253.37997728174,1
832,235.026457443238,223.976980202096,245.065100920185,262.982316184692,101.981112507575,97.5703444863571,242.727327435269,75.7819200516421,76.038839844273,232.121768265603,1
833,235.026753050755,223.976941165028,245.067374248727,262.974608028247,101.97377729684,97.5668403293907,242.734852080547,75.7887544248022,76.0353395728685,232.123192256637,1
834,199.742754452314,225.697949276769,261.765838633765,254.550367977923,118.683670835274,106.398081345717,115.350845910216,332.09155924447,79.3361272702099,241.107246887877,1
835,199.719916319136,225.701393259681,261.764957700757,254.557442162983,118.683404591507,106.397390650494,115.291429669665,331.98294839832,79.335271124774,241.108340287125,1
836,199.728782405986,225.698649473702,261.766578970759,254.543088065096,118.67998558064,106.397639370016,115.309899847379,332.028190163159,79.339578655531,241.108769461638,1
837,199.728384402314,225.697956015541,261.766725708705,254.552783329103,118.684341252773,106.399291132405,115.315724970571,332.032926997769,79.3368854916047,241.106316796001,1
838,200.43402240946,210.567397694779,267.717639271767,262.13497821694,119.927829111526,113.023305117768,115.110445635167,306.704543638814,93.2322015254898,244.135011276951,1
839,200.433808925819,210.57091647986,267.722208579207,262.14415317656,119.933279030668,113.021516561091,115.057174567612,306.64206277289,93.2153052178658,244.131451759312,1
840,220.686069527037,195.802756961204,271.991839188771,251.369768519274,110.826199454666,125.858738666157,111.074482178428,257.991623999548,96.6814339437789,220.606736943122,1
841,220.686036132778,195.806343936661,265.785629318252,251.358582113386,110.821539189593,125.846537011419,111.092153604913,258.000774258739,96.6891676452276,220.607236845939,1
842,237.621251472464,193.976079743356,273.17133332158,240.756214567835,102.594151748868,131.839747450814,91.7552636123207,227.579779328168,94.5819874959176,243.09297181186,1
843,237.620434766329,192.000889094356,273.188415993574,240.758924187949,102.593371223481,132.928929515376,92.6238045806943,227.577217913611,94.5817489516725,243.080162079948,1
844,236.764853305864,182.77054696111,288.614996942411,298.358209316189,145.183980675217,139.920491837744,77.903045140398,236.58228645602,257.312348807731,21.397129700941,1
845,236.762050600963,182.771209896024,288.617914473335,298.362965388958,145.177537910391,139.925087752822,77.9038083705034,236.586116163662,274.966586578304,14.4574596386922,1
846,233.462011269845,185.923839971777,285.971507149857,338.63630119467,165.387317066653,133.991093463436,69.9950449635951,241.723687571775,255.624819422177,55.9329363383044,1
847,233.791999551292,185.933887185519,285.923132831287,342.828514427086,165.322805851353,133.980292350982,69.9752330430398,241.703278212732,255.629524390519,55.9290390793579,1
848,210.518477655011,184.402438759589,298.971722769703,299.429679651232,135.050824171054,134.922396998792,68.7882258062112,244.340094778493,243.762547733307,64.302054846868,1
849,210.517174742857,184.395282193045,298.972456437573,299.421740106255,135.046344787754,134.926383865089,68.7928761955057,244.343564115774,243.763454702148,64.2976056703542,1
850,202.575084015323,184.007153795378,340.250188265445,331.669930818033,153.935448898604,180.213509606231,77.4652182147646,269.564205820327,224.796807076261,82.7946324361614,1
851,202.568944049222,184.007260282571,340.320020039608,331.725236625446,153.962905991192,180.219312828638,77.4655390089203,269.563786750051,224.795534025185,82.7928148574625,1
852,200.525641504053,185.786285388816,66.4864327078272,258.199995874496,101.320311674608,176.810441625084,76.0842157451909,268.950647981668,211.873609636419,69.285567816649,1
853,200.533333536978,185.782861893397,66.3659083713908,258.239018404096,101.34368386093,176.808942465363,76.0870167967464,268.949403239976,211.881844384624,69.2912919012761,1
854,189.494499695531,248.313365439615,237.81257132287,275.095070284405,123.722331461262,93.6522408848422,229.841103641107,96.7434073818047,47.7785073885521,32.9547435376209,1
855,191.275749239748,237.067792595835,228.188054230024,253.103097310037,121.958598091594,92.1403767931363,229.102660571598,96.0731883826774,44.8657240401526,280.963856419942,1
856,191.273707928987,237.068735709949,228.216744589534,253.09900332337,121.943690491515,92.1588232874656,229.10083733326,96.0720867109037,44.8631941578781,280.964745227938,1
857,199.53587242248,214.402821836667,232.116682883094,260.187608054806,114.399095568681,99.9541118773335,232.268862942868,99.1682673934465,44.7369849409596,310.745019393136,1
858,199.537093419989,214.40659244563,232.10724626487,260.181533592866,114.398931220641,99.9538621969949,232.269708803999,99.1680537996434,44.7333734299714,310.739990548882,1
859,228.707689506578,195.482388534367,263.364547521601,261.172312138003,127.504637007164,106.636008534971,227.696078954053,100.827732327803,164.829815909948,82.2365712854252,1
860,228.706235034227,195.481204815387,263.364775971858,261.170694708518,127.507102163406,106.639184419003,227.699129007281,100.832389512348,164.864384628979,82.2389874219333,1
861,228.707935196355,195.481185188723,263.361830193134,261.163716235842,127.504552974592,106.637955060347,227.696924216737,100.826404336224,164.81809549229,82.2290544630311,1
862,228.707287386417,195.47923467623,263.35439163404,261.16354333882,127.504033438494,106.635324748073,227.697688160364,100.828678451176,164.823967608351,82.2317007533979,1
863,269.011523228703,200.107223700247,248.301530145815,255.582802520387,123.960225372653,109.315039721432,244.607105601134,87.87359854146,84.1485923593267,336.327462270856,1
864,269.020760592346,200.104339298672,248.304759127327,255.571675087331,123.95382601575,109.318932773156,244.603459396714,87.8612807451333,84.1615501472232,336.336698104746,1
865,308.55890082654,212.859570162432,234.454524056214,0,242.7239068186,103.335489427445,279.84197428819,136.574721260693,158.196932729374,347.618610771791,1
866,215.511352798367,212.063614915791,230.229408289207,249.394032808216,99.7224041958807,103.339309936308,230.922498275624,136.255435130919,158.204746905864,347.616534793462,1
867,305.270394310197,222.273902447734,256.11603912372,270.28781702785,110.894370278021,101.374402617274,271.035131491868,122.242626432338,183.619791625022,136.021264066738,1
868,305.264809137537,222.268040902433,256.121813642726,270.281970411206,110.896319296469,101.376945443986,271.03849166963,122.230602129076,183.627693643732,136.023972054789,1
869,212.074996748485,215.931819392015,258.886009401546,253.551310287026,97.2926369765401,109.278450880144,89.0376734085606,226.364696301896,191.384670417892,339.847855289426,1
870,213.01228526948,216.103375533146,254.090679019056,254.429062769787,97.4381023818679,106.85602515964,89.0453051424038,226.365354629271,191.386561913366,339.853446161449,1
871,190.503561131298,210.490072035981,261.154775685709,298.232074768965,145.457417730318,111.008896934161,90.5005179937668,214.886774711964,187.276361830536,283.714869083174,1
872,190.505187978552,210.490964690966,261.150904864099,295.729778968376,142.961138031499,111.007874487822,90.5022480450587,214.884700820493,187.281449287155,283.718766732773,1
873,190.314617000553,201.363683019234,269.120779841365,282.743461827456,131.691702536375,121.216987868277,80.8012572476532,237.657341093894,156.180517898124,239.471351145492,1
874,190.318446806061,201.366788724242,269.107920261507,282.729890451561,131.677662800009,121.216612429226,80.7925644587501,237.655776391884,156.17942104303,239.472459481379,1
875,202.542182495358,191.894640021164,261.737711086424,279.583485625829,128.00139597228,132.081431180194,88.0927042731931,230.259651053243,130.176775776441,218.702686687985,1
876,202.54359674286,191.89438038938,261.738258839022,279.599149954394,128.012806176888,132.083696477606,88.0920705135539,230.260324719709,130.190038580651,218.710299707318,1
877,214.654521188253,192.455353107425,253.939435317825,258.762001079746,94.8887713776774,133.071198233294,90.2455090763523,237.691842622515,126.670533708709,216.884292258707,1
878,214.656107465721,192.456443732964,253.939000872217,258.738764785896,94.8634734285292,133.072508364544,90.2456200266971,237.689126263158,126.674152903594,216.875703963971,1
879,222.272564476986,193.239280490852,260.201782308443,322.460645942759,142.693889955131,126.290246509634,85.7114948781145,246.12665910123,129.160764050521,215.124530998503,1
880,222.274440005511,193.238705205658,260.202353126951,322.453703829451,142.695562646719,126.292805322077,85.71095744592,246.125967203944,129.163753460917,216.43159936957,1
881,222.27354609022,193.238617972165,260.709765001168,322.456308450717,142.688169619425,126.801834268324,85.71280077314,246.126778930718,129.165654661937,216.428512898171,1
882,222.282101956181,193.237314181829,260.721879044054,323.787869207807,143.947347754316,126.803289942358,85.7135747639582,246.125866547332,129.160782088764,215.112156790442,1
883,208.266414273196,192.466429563989,263.137225113354,285.300426135462,123.864608136693,132.500417651251,71.44733389104,265.759873247408,91.8850831387581,220.69059576281,1
884,208.26689631974,192.466011890683,263.136515224647,285.293265069412,123.863038077843,132.499989462388,71.4469860510765,265.759784606514,91.9088718074377,222.071028065411,1
885,210.098324177984,194.39495114046,284.314308192571,286.94549350485,116.288130177002,120.679264015866,70.976773274412,262.586668364411,282.254123353002,19.749977365133,1
886,210.094991086376,194.391764993135,284.310272599637,286.948656397285,116.288629927318,120.679635404696,70.9741082236863,262.588241866415,282.247557419407,19.7554853509472,1
887,213.623321279772,202.877220728269,307.217217030999,250.251681893856,83.6347392009435,131.749650610037,68.8969344386523,247.518286362658,292.961198618222,37.6392837959473,1
888,213.626232809572,202.877542338383,307.214625191552,250.252039216253,83.6342476402901,131.748798675701,68.8941761490588,247.512462950319,292.960725358836,37.6385800504399,1
889,213.371660821803,216.78699123958,320.282724455952,244.594101931896,84.9216847941043,149.70721867034,71.1711465103964,237.753841129418,275.406072931399,48.8769567710059,1
890,150.418458853431,135.568856272952,125.160260826073,111.827977340812,258.163359712603,278.792741110594,119.412801892289,297.292898859352,333.942580219382,109.230696974448,1
891,221.567086869136,201.755652167729,260.129454929653,232.429767334403,145.600550242926,138.711921084677,259.563417302104,90.1263394249282,131.861592397595,281.351045312783,1
892,225.745420811917,210.790963686265,262.23010014692,318.405260550563,144.740334398378,127.585236290224,256.801243626568,83.8615219878233,137.911638998721,270.187209343442,1
893,213.525841683399,207.875430441757,265.457139252024,6.87292265319227,160.57661616275,130.06592982977,260.850056901284,83.2221353971636,144.928299654352,270.614666536264,1
894,205.124032358862,211.795044812115,244.311882904173,45.3118113955396,214.650075106066,120.352974461545,253.023270066651,75.0365051291282,139.884248747598,262.828588321489,1
895,192.688436576174,217.949482041089,305.378293961624,349.854473228101,189.9932114016,169.232751961344,256.363825892966,74.6667902774067,134.566946072303,262.798476163856,1
896,188.056404876506,218.473892504538,265.283757914501,267.794447118842,140.838751908603,117.508538334065,249.183698369238,72.7319996999111,128.72918712317,265.425077122439,1
897,187.315975195593,218.913151377972,288.964063195335,294.536479431216,150.624462593164,129.634400226818,249.257487905345,71.7245422762108,128.144445288176,263.672806699835,1
898,187.319096463233,218.897051936758,284.313597104828,294.514199836463,150.641365751692,124.981266152471,249.257960923917,71.7173955033796,124.767551293118,263.655227333572,1
899,187.03118397632,213.095983238802,282.86948791276,293.232086873589,142.258310050739,127.465258289789,252.192496479181,71.6908781751476,133.071845399967,265.378301209664,1
900,189.506960573681,206.737762979673,273.871225956211,309.961940919208,162.249947402657,126.6437381078,262.317107558987,74.404804234467,130.655454756944,267.121287711389,1
901,198.902434597362,206.206741343439,256.768596521592,12.6611678611462,192.200649625336,126.710684846135,256.102455176646,71.1628431572426,130.379753424536,263.547336550759,1
902,195.478098388651,206.022198574616,244.77952058415,10.6342362059271,186.622575727817,125.019640190398,254.34885591887,83.6402332825715,122.48721731395,251.691706625141,1
903,199.278649948334,201.557598039837,255.609524422887,13.4434319843167,181.624146905453,132.739412110526,260.878906141319,87.69326184925,117.167967001245,256.632808249123,1
904,194.665488614253,196.864816798457,269.534700479174,328.937554118949,176.434479091651,132.408380834048,269.720469333867,90.2456448039008,116.502923871989,256.806747392056,1
905,196.624772905474,192.109175383387,251.87141521597,304.214043190495,146.996724694607,135.028595963845,258.296880261261,101.002797376628,122.484982294907,255.53286640711,1
906,193.313651179756,193.596778340965,252.058568808503,296.495652190995,143.423474372729,135.181917756722,262.621512508307,94.943636233782,123.43697811006,253.441911484554,1
907,192.971025662398,193.420756859968,258.041958706763,35.2247073922506,160.828815160652,127.23598810674,270.501219874096,90.725055881584,117.195971287822,262.58119384293,0
908,169.416610578186,175.948918344372,87.8819322582554,99.2200560102762,243.501180640529,239.502967083468,268.435346776022,91.6210197032533,105.15141638908,249.369905305621,0
909,187.436770176389,222.301594628955,231.836299939507,271.623360729814,116.60224849038,100.112187000365,255.8080837588,97.4192024314943,111.903721313484,270.960605886642,0
910,169.415650020665,175.948809808833,87.8950356457568,99.2210605094108,243.50062575878,239.512782976203,268.437465950385,91.623107774868,105.158507604889,249.369528726482,0
911,192.971223132434,193.42558574405,258.020748635981,35.227920749848,160.825392311388,127.233204005532,270.501272221911,90.7266783522085,117.18728591987,262.579219171644,0
912,152.376192230222,177.241607890324,87.9787745516937,101.022434538451,240.440226424631,238.231280323577,264.241459598613,102.087861051701,105.705529795454,253.577004636928,0
913,187.434839501179,222.30011048631,231.845074105858,271.630006241475,116.606119423381,100.121726310721,255.808084758116,97.420325777925,111.903948486642,270.959066109305,0
914,152.379621943907,177.248882730545,87.9938479182053,96.4802894403474,240.427640579167,238.242475081692,264.240399680847,102.083862737743,105.710407655592,253.575875295837,0
915,192.972641197906,193.426251572112,258.033366116781,35.2396698310228,160.821199637432,127.221875864863,270.499609977344,90.7262491687837,117.184049038943,262.577443356916,0
916,149.605179204512,178.526399454136,88.0604755482444,104.792261446289,228.716828410008,238.420602445199,262.680274868709,104.323026982415,106.465412919948,257.227056663165,0
917,191.070339585496,223.720300249078,232.669264921235,245.074112652753,118.75888899577,104.342093490529,258.719662253361,99.7775455056259,133.340570741317,273.850199195241,0
918,149.605551690075,178.597065437699,92.6555235058475,104.800461897345,228.725696688228,238.389062995055,258.422010086974,104.317065531845,106.465940381845,257.227790966936,0
919,192.975263709295,193.433037726735,258.046341454807,35.2787444549738,160.822806238207,127.242981104823,270.493105185233,90.723762758207,117.183402597359,262.57579330108,0
920,138.394064233764,177.298813360852,96.3196496284755,99.5707963891223,242.796542585193,243.012163988259,262.740108708362,111.486431459536,102.80254992702,254.680987264396,0
921,191.072434345175,223.72640642569,232.660114399189,245.080889580272,118.761122418767,104.332383114375,258.716562928753,99.7750734193148,133.342626077946,273.856214069743,0
922,138.389700740083,177.297958721347,96.3031258783884,99.5700752293334,242.783578304045,243.016589128851,262.734280929304,111.481937784457,102.802691096264,254.684226238672,0
923,193.381466961208,192.429985977775,258.001566193243,30.0127148312557,154.228143782018,127.237529249518,266.497400976806,92.3503171453097,116.126587937765,270.458025978287,0
924,145.7892696221,175.205242733734,88.1246445997972,93.8162681187427,245.576658503109,242.952206158427,254.768370481674,111.9955109173,104.590934841552,251.138196009437,0
925,196.904290459562,218.693816648423,257.968837102269,237.915611568149,117.475521068992,107.14850630714,255.102384767513,85.1986960800967,134.173252587166,274.351557583002,0
926,145.781314459125,175.203726311805,88.1196993456328,93.8013903965986,245.567486523154,242.949984891355,254.767651817427,111.995426994467,104.593801948229,251.134157584523,0
927,193.380270389153,192.426476445792,258.029760517637,47.3107264585197,154.24886679253,127.255590054386,266.50082838673,92.3531776765993,116.129039126093,270.456822406392,0
928,156.29727045649,166.679794536305,99.9107398718792,122.862094245968,254.293694680748,248.185874814452,258.661402310079,105.215614191013,98.1939627234057,247.970320796119,0
929,196.906649105135,218.697439894424,257.97182946119,237.917492295922,117.476424344624,107.161279550116,255.092412876105,85.1982794485601,134.169174104434,274.351357959434,0
930,156.295884219582,166.67806592958,99.9173543499773,122.862737577902,254.291945294324,248.187787719736,258.660004995894,105.213191316301,98.1883477177349,247.968832680812,0
931,196.616102073673,192.116930276017,252.506332041292,24.9928606862973,149.35052471752,128.780811742415,270.949417997506,90.5926837156106,114.918689489985,267.519138952276,0
932,156.759626680147,166.673670632291,99.9057650664685,122.872469820722,254.369142241565,248.177487190461,264.049111883362,104.685079802609,98.1998949395651,247.98061030157,0
933,205.754028452295,211.645357464555,224.528676337182,247.875246513572,114.155690528065,104.548864492735,263.287557373273,81.6546119368528,133.311013939476,267.55497992086,0
934,156.759596809191,166.681912949817,99.9637812556896,122.869118572353,254.364196048528,248.225826723226,264.049839601364,104.688909289855,98.2021132141366,247.989761810374,0
935,196.61025426842,192.11797149461,252.511240388299,25.0677725506926,149.372344012125,128.775599085546,270.951711978337,90.5974181607542,114.921590267976,267.524752036014,0
936,163.800775163855,161.2494021275,112.688553686308,106.862446226612,260.340388830835,242.291258659777,254.741104765714,101.531382419503,94.4018318260994,243.598611150559,0
937,205.756465325403,211.814556412971,222.178313318997,247.865890234324,114.145619533722,101.78180256468,263.528893655563,81.6531671657589,133.312979050282,267.555036417866,0
938,162.479475421109,161.244002446978,112.690858219191,106.856103957697,260.342001899614,242.294416816032,254.743782529545,102.432729497173,94.5611732969747,243.598150220112,0
939,191.323676981117,191.578157416729,240.653738246349,344.168622991364,155.448292834744,126.620111531121,265.452731079395,87.4593161701374,124.15741682253,269.863607949512,0
940,165.821973473732,152.713896903469,116.939113814195,92.6286448244321,244.887745497415,241.400482614081,269.478278790661,94.2685800868552,102.951645815536,245.336955557085,0
941,198.384708084401,212.20988812173,246.376957970961,260.706402164444,117.363509055171,112.336066655419,258.704637475134,90.8002506911684,137.622683574519,262.946575578676,0
942,165.824094641376,154.078010354664,115.280254237122,92.6387888586286,244.901926815274,236.622186888897,269.478756652608,94.2665619823698,102.951877709917,245.341591076694,0
943,191.322460757674,191.576111512556,240.652094725719,344.171192357475,155.447875751279,126.617758844327,265.454128911415,87.4600799506385,123.194052201759,269.862006953013,0
944,152.380588952437,148.277394554275,87.6811586389006,96.9686725143502,247.474320563404,232.295620443826,274.052172510036,107.308995905459,100.205954508692,241.621783220218,0
945,196.175065444262,212.208248398987,246.374131342824,265.720082102973,118.408418830701,112.336134693626,258.705251762123,91.9677097888784,137.617129162692,262.950747311974,0
946,152.378234496297,148.278484131575,87.6777191492668,96.9676520339909,247.477237028057,232.294112721334,274.052872065641,107.311109719389,100.202854774584,241.614562062081,0
947,180.45461658152,188.817477690576,221.221501505924,339.522649858857,156.789372780128,104.19552232559,261.341535411491,97.255673546011,125.702575124123,267.319450715939,0
948,152.046915908336,145.47065539194,109.286236740316,104.511810544547,248.919633870147,229.427428504813,268.156646111871,101.42433760199,102.257346389656,244.84342330362,0
949,191.375416252832,212.920783870267,225.484751308499,261.905816804909,120.930931150288,98.3617774036514,258.238010389007,88.9461987148376,135.041497964317,262.26533663604,0
950,152.045809028612,145.473957482982,109.308403550856,104.51862450337,248.916498615226,229.429791631245,268.157317909473,101.425921018616,102.255217270835,244.845799285271,0
951,180.454639889335,188.807165731283,221.267403839485,339.521424188132,156.790782656976,104.229429690402,261.346523805175,97.2541657098775,125.698761892998,267.330343996364,0
952,150.841879471915,131.446386033671,116.792039753799,104.618503710067,250.195806478186,242.228832925512,282.603966525033,108.083293138462,107.036861807778,240.577358617522,0
953,191.378447047278,212.912363050162,225.466885428303,261.910024032034,120.931796354192,98.3617690336323,258.242741969001,88.9446656132092,135.047719337163,262.262719004364,0
954,150.839248204076,132.758364504416,116.802689280321,104.617050923367,250.19480089651,242.207749949537,281.25791321342,108.082717687973,107.031285011478,240.580877974464,0
955,186.008964103385,190.103508517273,214.841781980104,306.840812092043,144.73705465839,97.6952637478727,260.031192308674,96.9930319468055,125.761715734836,267.092227386087,0
956,149.335628410103,131.471697074988,119.266879493608,108.331847463424,248.93814506162,244.154514019105,283.435548083721,108.950851388954,100.909124932903,240.527652576207,0
957,191.760055631905,218.170113456836,226.010672480645,258.009392162437,117.790447121701,92.3431706676916,257.25494891376,95.5700043894233,133.841454824255,256.756952406431,0
958,149.341787032128,131.47395040717,121.677093116565,109.65117004503,250.245698624075,246.565647615503,283.440200720022,108.952106393696,100.905975484253,240.527314251202,0
959,186.008252246633,190.106454145455,214.836939236977,308.573514309777,146.47446366646,97.6932214400235,260.029276516819,96.9929545512032,125.752735571228,267.083689378474,0
960,149.424473205463,131.970596087171,120.654672950122,109.683951796911,250.179052198706,243.086002940879,285.74998480509,108.993957695768,100.210145337256,244.138112277927,0
961,191.764137606869,218.171149466104,226.005951118264,258.014830096792,117.780838925327,92.3444734104603,257.252262062155,95.5663070587194,133.84226362742,258.761581530252,0
962,149.419197578968,131.970635816762,120.654135546737,109.684142863889,250.191969345956,243.092609163538,285.750080131597,108.996105487555,100.210188949857,244.137162515821,0
963,189.089140760056,190.165435343927,230.639617437536,324.980383665595,148.215907785973,113.710703302114,259.906577427597,91.5426535096579,126.860354999289,270.60737654734,0
964,150.149190748502,125.35351899894,111.175944110755,114.505119064107,247.220321443113,249.811227479198,286.030789478972,109.51170184198,103.665491362856,243.178603534149,0
965,197.79086710778,227.055509040599,221.485582709568,236.329532982685,100.058227320516,83.5195691584498,254.728754066089,88.8445491020584,136.843279225851,256.833784403291,0
966,150.15199466394,124.821567159142,111.19126248967,114.504243556757,247.225519481506,249.833741099852,281.337608857605,109.508951396387,103.65759304783,243.173677691854,0
967,189.094033442904,190.164243435131,226.299059755891,324.984861545094,148.219783090925,113.711660546423,259.908001551743,91.5403139729607,126.853971667597,270.60463050097,0
968,144.810650957959,124.084250645365,123.345192229059,125.46301878979,236.971216261262,267.063632825879,288.148861486226,116.297648694952,105.969102655544,241.707210726325,0
969,197.790682277406,227.05793964107,221.476049900063,235.162889908696,98.8978417065691,83.5125035859511,254.728779412986,88.8453368833102,135.490715226168,256.827775162931,0
970,144.805136029016,124.08202349707,123.364810983462,125.463372727502,236.970679484508,267.079496676169,288.149788814112,116.300171812518,105.969623523027,241.709291263339,0
971,188.937705365257,194.469272939762,231.981917320645,264.508499599843,135.950917432124,113.534365610764,257.123705450479,92.7571281407274,126.730223963231,267.552127571318,0
972,203.588820077256,245.466245753241,222.013548390192,244.516673535865,93.9860056463836,83.7231886457924,244.70102859648,91.7392451635301,128.784099667076,270.052558250324,0
973,182.690932432867,211.718954418288,284.281495813634,330.735909655044,154.206194475534,145.160024860938,258.444210380924,95.5910986683494,106.564869506344,260.93263728495,0
974,182.694359264012,211.719311485749,284.279104747962,330.799978371056,154.214409283243,145.163552683546,258.444537155034,95.5895562099821,106.565342683229,260.935564604772,0
975,182.819288988398,219.339791450529,272.499182432998,327.803643025136,151.505976213495,139.71571873958,257.669625718943,98.6914045594033,108.862517193735,260.513966760702,0
976,182.736441384778,219.342748466775,272.507401358641,327.831056782172,151.51270461012,139.719405384959,257.666225812951,95.5742622611315,108.866264841613,260.516054972756,0
977,182.643219417169,219.092785955926,267.380403108154,330.836471779828,154.269643931699,135.162621999209,253.359548169723,98.9169748432071,108.420809950633,263.832881417484,0
978,182.643751096124,219.092309556658,266.059645327536,330.824811806009,154.266425220409,133.839127877313,253.363096029426,98.9212752715286,108.422299125336,263.833954473435,0
979,182.51991508652,214.886521880683,252.931750666207,330.52332038275,154.240937994753,137.522094158495,252.08566000571,95.0808326362745,110.482889139907,263.885960390944,0
980,182.518440547343,214.887567971794,252.927487142044,330.502305092561,154.224799813533,137.518097675657,252.084592224449,95.0825187122225,110.483366168674,263.890802768605,0
981,182.806440259395,205.527881594857,277.797842526689,304.780889638433,152.857076091002,149.71735025271,258.906742047951,88.4490785698693,106.995166884767,264.051394920116,0
982,182.803440013141,204.353631709869,276.116533785046,304.776745755382,152.854352760237,153.396013072868,258.907052994657,88.4489717143566,106.996644845017,264.053127306292,0
983,182.882986343531,196.706312586927,294.751355363735,303.162082523006,151.171953775529,162.751634059963,262.419314360861,88.4115313423149,103.94180390645,261.489861761841,0
984,182.882336666448,196.709975126243,294.018149154261,303.166172716829,151.176098923427,162.00160860484,262.415146381319,88.4139224330045,103.935897671682,261.484633481691,0
985,212.201682630549,208.781290949119,238.603052582261,224.99372661945,80.6245402166378,88.6031934828832,254.964500110612,112.400612629708,251.095934974307,85.5738905456475,0
